movieId,title,genres
636,frisk (1995),Drama
637,sgt. bilko (1996),Comedy
638,jack and sarah (1995),Romance
639,girl 6 (1996),Comedy|Drama
640,diabolique (1996),Drama|Thriller
641,"little indian, big city (un indien dans la ville) (1994)",Adventure|Children|Comedy
642,roula (1995),Drama
643,peanuts - die bank zahlt alles (1996),Comedy
644,happy weekend (1996),Comedy
645,nelly & monsieur arnaud (1995),Drama
647,courage under fire (1996),Action|Crime|Drama|War
648,mission: impossible (1996),Action|Adventure|Mystery|Thriller
649,cold fever („Å k„∂ldum klaka) (1995),Comedy|Drama
650,moll flanders (1996),Drama
651,"superweib, das (1996)",Comedy
652,"301, 302 (301/302) (1995)",Horror|Mystery|Thriller
653,dragonheart (1996),Action|Adventure|Fantasy
654,and nobody weeps for me (und keiner weint mir nach) (1996),Drama|Romance
655,my mother's courage (mutters courage) (1995),Comedy
656,eddie (1996),Comedy
657,yankee zulu (1994),Comedy|Drama
658,billy's holiday (1995),Drama|Musical
659,purple noon (plein soleil) (1960),Crime|Drama|Thriller
660,august (1996),Drama
661,james and the giant peach (1996),Adventure|Animation|Children|Fantasy|Musical
662,fear (1996),Thriller
663,kids in the hall: brain candy (1996),Comedy
664,faithful (1996),Comedy
665,underground (1995),Comedy|Drama|War
666,all things fair (lust och f„§gring stor) (1995),Drama|Romance|War
667,bloodsport 2 (a.k.a. bloodsport ii: the next kumite) (1996),Action
668,song of the little road (pather panchali) (1955),Drama
670,"world of apu, the (apur sansar) (1959)",Drama
671,mystery science theater 3000: the movie (1996),Comedy|Sci-Fi
672,tarantella (1995),Drama
673,space jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
674,barbarella (1968),Adventure|Comedy|Sci-Fi
675,hostile intentions (1994),Action|Drama|Thriller
676,they bite (1996),Comedy|Horror|Sci-Fi
678,some folks call it a sling blade (1993),Drama|Thriller
679,"run of the country, the (1995)",Drama
680,"alphaville (alphaville, une „©trange aventure de lemmy caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller
681,coup de torchon (clean slate) (1981),Crime
682,tigrero: a film that was never made (1994),Documentary|Drama
683,"eye of vichy, the (oeil de vichy, l') (1993)",Documentary
684,windows (1980),Drama
685,it's my party (1996),Drama
687,country life (1994),Drama|Romance
688,operation dumbo drop (1995),Action|Adventure|Comedy|War
690,"promise, the (versprechen, das) (1995)",Drama|Romance
691,mrs. winterbourne (1996),Comedy|Romance
692,solo (1996),Action|Sci-Fi|Thriller
693,under the domim tree (etz hadomim tafus) (1994),Drama
694,"substitute, the (1996)",Action|Crime|Drama
695,true crime (1996),Mystery|Thriller
696,butterfly kiss (1995),Drama|Thriller
697,feeling minnesota (1996),Drama|Romance
698,delta of venus (1995),Drama
699,to cross the rubicon (1991),Drama
700,angus (1995),Comedy
701,daens (1992),Drama
702,faces (1968),Drama
703,boys (1996),Drama
704,"quest, the (1996)",Action|Adventure
705,cosi (1996),Comedy
706,sunset park (1996),Drama
707,mulholland falls (1996),Crime|Drama|Thriller
708,"truth about cats & dogs, the (1996)",Comedy|Romance
709,oliver & company (1988),Adventure|Animation|Children|Comedy|Musical
710,celtic pride (1996),Comedy
711,flipper (1996),Adventure|Children
712,captives (1994),Crime|Drama|Romance|Thriller
713,of love and shadows (1994),Drama
714,dead man (1995),Drama|Mystery|Western
715,"horseman on the roof, the (hussard sur le toit, le) (1995)",Drama|Romance
716,switchblade sisters (1975),Crime
717,mouth to mouth (boca a boca) (1995),Comedy
718,"visitors, the (visiteurs, les) (1993)",Comedy|Fantasy|Sci-Fi
719,multiplicity (1996),Comedy
720,wallace & gromit: the best of aardman animation (1996),Adventure|Animation|Comedy
721,halfmoon (paul bowles - halbmond) (1995),Drama
722,"haunted world of edward d. wood jr., the (1996)",Documentary
723,two friends (1986),Drama
724,"craft, the (1996)",Drama|Fantasy|Horror|Thriller
725,"great white hype, the (1996)",Comedy
726,last dance (1996),Drama
727,war stories (1995),Documentary
728,cold comfort farm (1995),Comedy
729,"institute benjamenta, or this dream people call human life (1995)",Drama
730,low life (1994),Drama
731,heaven's prisoners (1996),Crime|Thriller
732,original gangstas (1996),Crime
733,"rock, the (1996)",Action|Adventure|Thriller
734,getting away with murder (1996),Comedy
735,cemetery man (dellamorte dellamore) (1994),Horror
736,twister (1996),Action|Adventure|Romance|Thriller
737,barb wire (1996),Action|Sci-Fi
738,"gar„ßu, le (1995)",Drama
739,honey moon (honigmond) (1996),Comedy
741,ghost in the shell (k„¥kaku kid„¥tai) (1995),Animation|Sci-Fi
742,thinner (1996),Horror|Thriller
743,spy hard (1996),Comedy
744,brothers in trouble (1995),Drama
745,wallace & gromit: a close shave (1995),Animation|Children|Comedy
746,force of evil (1948),Film-Noir
747,"stupids, the (1996)",Comedy
748,"arrival, the (1996)",Action|Sci-Fi|Thriller
749,"man from down under, the (1943)",Drama
750,dr. strangelove or: how i learned to stop worrying and love the bomb (1964),Comedy|War
751,careful (1992),Comedy|Horror
752,vermont is for lovers (1992),Comedy|Documentary|Romance
753,"month by the lake, a (1995)",Comedy|Drama|Romance
754,gold diggers: the secret of bear mountain (1995),Adventure|Children
755,kim (1950),Children|Drama
756,carmen miranda: bananas is my business (1994),Documentary
757,ashes of time (dung che sai duk) (1994),Drama
758,"jar, the (khomreh) (1992)",Drama
759,maya lin: a strong clear vision (1994),Documentary
760,stalingrad (1993),Drama|War
761,"phantom, the (1996)",Action|Adventure
762,striptease (1996),Comedy|Crime
763,"last of the high kings, the (a.k.a. summer fling) (1996)",Comedy|Drama
764,heavy (1995),Drama|Romance
765,jack (1996),Comedy|Drama
766,i shot andy warhol (1996),Drama
767,"grass harp, the (1995)",Comedy|Drama
768,someone else's america (1995),Drama
769,marlene dietrich: shadow and light (1996),Documentary
770,costa brava (1946),Drama
771,"life is rosy (a.k.a. life is beautiful) (vie est belle, la) (1987)",Comedy|Drama
772,quartier mozart (1992),Comedy
773,touki bouki (1973),Drama
774,wend kuuni (a.k.a. god's gift) (1982),Drama
775,spirits of the dead (1968),Horror|Mystery
776,babyfever (1994),Comedy|Drama
777,pharaoh's army (1995),War
778,trainspotting (1996),Comedy|Crime|Drama
779,'til there was you (1997),Drama|Romance
780,independence day (a.k.a. id4) (1996),Action|Adventure|Sci-Fi|Thriller
781,stealing beauty (1996),Drama
782,"fan, the (1996)",Drama|Thriller
783,"hunchback of notre dame, the (1996)",Animation|Children|Drama|Musical|Romance
784,"cable guy, the (1996)",Comedy|Thriller
785,kingpin (1996),Comedy
786,eraser (1996),Action|Drama|Thriller
787,"gate of heavenly peace, the (1995)",Documentary
788,"nutty professor, the (1996)",Comedy|Fantasy|Romance|Sci-Fi
789,"i, the worst of all (yo, la peor de todas) (1990)",Drama
790,"unforgettable summer, an (un „©t„© inoubliable) (1994)",Drama
791,"last klezmer: leopold kozlowski, his life and music, the (1994)",Documentary
792,"hungarian fairy tale, a (hol volt, hol nem volt) (1987)",Fantasy
793,my life and times with antonin artaud (en compagnie d'antonin artaud) (1993),Drama
794,midnight dancers (sibak) (1994),Comedy|Drama
795,somebody to love (1994),Drama
796,"very natural thing, a (1974)",Drama
797,"old lady who walked in the sea, the (vieille qui marchait dans la mer, la) (1991)",Comedy
798,daylight (1996),Action|Adventure|Drama|Thriller
799,"frighteners, the (1996)",Comedy|Horror|Thriller
800,lone star (1996),Drama|Mystery|Western
801,harriet the spy (1996),Children|Comedy
802,phenomenon (1996),Drama|Romance
803,walking and talking (1996),Comedy|Drama|Romance
804,she's the one (1996),Comedy|Romance
805,"time to kill, a (1996)",Drama|Thriller
806,american buffalo (1996),Crime|Drama
807,"rendezvous in paris (rendez-vous de paris, les) (1995)",Comedy|Romance
808,alaska (1996),Adventure|Children
809,fled (1996),Action|Adventure
810,kazaam (1996),Children|Comedy|Fantasy
812,magic hunter (b„ºv„∂s vad„°sz) (1994),Drama
813,larger than life (1996),Comedy
814,"boy called hate, a (1995)",Drama
815,power 98 (1996),Action|Mystery|Thriller
816,two deaths (1995),Drama
818,"very brady sequel, a (1996)",Comedy
819,stefano quantestorie (1993),Comedy|Drama
820,"death in the garden (mort en ce jardin, la) (1956)",Drama
821,"crude oasis, the (1995)",Drama|Romance
822,hedd wyn (1992),Drama|Romance|War
823,"collector, the (la collectionneuse) (1967)",Drama
824,kaspar hauser (1993),Drama|Mystery
825,regular guys (echte kerle) (1996),Comedy|Romance
826,women robbers (diebinnen) (1995),Drama
827,"convent, the (o convento) (1995)",Drama
828,"adventures of pinocchio, the (1996)",Adventure|Children
829,joe's apartment (1996),Comedy|Fantasy|Musical
830,"first wives club, the (1996)",Comedy
831,stonewall (1995),Drama
832,ransom (1996),Crime|Thriller
833,high school high (1996),Comedy
834,phat beach (1996),Comedy
835,foxfire (1996),Drama
836,chain reaction (1996),Action|Adventure|Thriller
837,matilda (1996),Children|Comedy|Fantasy
838,emma (1996),Comedy|Drama|Romance
839,"crow: city of angels, the (1996)",Action|Thriller
840,house arrest (1996),Children|Comedy
841,"eyes without a face (yeux sans visage, les) (1959)",Horror
842,tales from the crypt presents: bordello of blood (1996),Comedy|Horror
843,lotto land (1995),Drama
844,"story of xinghua, the (xinghua san yue tian) (1994)",Drama
845,"day the sun turned cold, the (tianguo niezi) (1994)",Drama
846,flirt (1995),Drama
847,"big squeeze, the (1996)",Comedy|Drama
848,"spitfire grill, the (1996)",Drama
849,escape from l.a. (1996),Action|Adventure|Sci-Fi|Thriller
850,cyclo (xich lo) (1995),Crime|Drama
851,basquiat (1996),Drama
852,tin cup (1996),Comedy|Drama|Romance
853,dingo (1991),Drama
854,"ballad of narayama, the (narayama bushiko) (1958)",Drama
855,every other weekend (un week-end sur deux) (1990),Drama
856,mille bolle blu (1993),Comedy
857,crows and sparrows (wuya yu maque) (1949),Drama
858,"godfather, the (1972)",Crime|Drama
859,"hippie revolution, the (1996)",Documentary
860,"maybe, maybe not (bewegte mann, der) (1994)",Comedy
861,supercop (police story 3: supercop) (jing cha gu shi iii: chao ji jing cha) (1992),Action|Comedy|Crime|Thriller
862,manny & lo (1996),Drama
864,"wife, the (1995)",Comedy|Drama
865,small faces (1996),Drama
866,bound (1996),Crime|Drama|Romance|Thriller
867,carpool (1996),Comedy|Crime
868,death in brunswick (1991),Comedy
869,kansas city (1996),Crime|Drama|Musical|Thriller
870,gone fishin' (1997),Comedy
871,lover's knot (1996),Comedy
872,vive l'amour (ai qing wan sui) (1994),Drama
873,shadow of angels (schatten der engel) (1976),Drama
874,killer: a journal of murder (1995),Crime|Drama
875,nothing to lose (1994),Action|Crime|Drama
876,supercop 2 (project s) (chao ji ji hua) (1993),Action|Comedy|Crime|Thriller
877,girls town (1996),Comedy|Drama
878,bye-bye (1995),Drama
879,"relic, the (1997)",Horror|Thriller
880,"island of dr. moreau, the (1996)",Sci-Fi|Thriller
881,first kid (1996),Children|Comedy
882,"trigger effect, the (1996)",Drama|Thriller
884,sweet nothing (1996),Drama
885,bogus (1996),Children|Drama|Fantasy
886,bulletproof (1996),Action|Comedy|Crime
887,talk of angels (1998),Drama
888,land before time iii: the time of the great giving (1995),Adventure|Animation|Children|Musical
889,1-900 (06) (1994),Drama|Romance
890,baton rouge (b„¢ton rouge) (1988),Thriller
891,halloween: the curse of michael myers (halloween 6: the curse of michael myers) (1995),Horror|Thriller
892,twelfth night (1996),Comedy|Drama|Romance
893,mother night (1996),Drama
894,liebelei (1933),Romance
895,venice/venice (1992),Drama
896,wild reeds (les roseaux sauvages) (1994),Drama
897,for whom the bell tolls (1943),Adventure|Drama|Romance|War
898,"philadelphia story, the (1940)",Comedy|Drama|Romance
899,singin' in the rain (1952),Comedy|Musical|Romance
900,"american in paris, an (1951)",Musical|Romance
901,funny face (1957),Comedy|Musical
902,breakfast at tiffany's (1961),Drama|Romance
903,vertigo (1958),Drama|Mystery|Romance|Thriller
904,rear window (1954),Mystery|Thriller
905,it happened one night (1934),Comedy|Romance
906,gaslight (1944),Drama|Thriller
907,"gay divorcee, the (1934)",Comedy|Musical|Romance
908,north by northwest (1959),Action|Adventure|Mystery|Romance|Thriller
909,"apartment, the (1960)",Comedy|Drama|Romance
910,some like it hot (1959),Comedy|Crime
911,charade (1963),Comedy|Crime|Mystery|Romance|Thriller
912,casablanca (1942),Drama|Romance
913,"maltese falcon, the (1941)",Film-Noir|Mystery
914,my fair lady (1964),Comedy|Drama|Musical|Romance
915,sabrina (1954),Comedy|Romance
916,roman holiday (1953),Comedy|Drama|Romance
917,"little princess, the (1939)",Children|Drama
918,meet me in st. louis (1944),Musical
919,"wizard of oz, the (1939)",Adventure|Children|Fantasy|Musical
920,gone with the wind (1939),Drama|Romance|War
921,my favorite year (1982),Comedy
922,sunset blvd. (a.k.a. sunset boulevard) (1950),Drama|Film-Noir|Romance
923,citizen kane (1941),Drama|Mystery
924,2001: a space odyssey (1968),Adventure|Drama|Sci-Fi
925,golden earrings (1947),Adventure|Romance|War
926,all about eve (1950),Drama
927,"women, the (1939)",Comedy
928,rebecca (1940),Drama|Mystery|Romance|Thriller
929,foreign correspondent (1940),Drama|Film-Noir|Mystery|Thriller
930,notorious (1946),Film-Noir|Romance|Thriller
931,spellbound (1945),Mystery|Romance|Thriller
932,"affair to remember, an (1957)",Drama|Romance
933,to catch a thief (1955),Crime|Mystery|Romance|Thriller
934,father of the bride (1950),Comedy
935,"band wagon, the (1953)",Comedy|Musical
936,ninotchka (1939),Comedy|Romance
937,love in the afternoon (1957),Comedy|Romance
938,gigi (1958),Musical
939,"reluctant debutante, the (1958)",Comedy|Drama
940,"adventures of robin hood, the (1938)",Action|Adventure|Romance
941,"mark of zorro, the (1940)",Adventure
942,laura (1944),Crime|Film-Noir|Mystery
943,"ghost and mrs. muir, the (1947)",Drama|Fantasy|Romance
944,lost horizon (1937),Drama
945,top hat (1935),Comedy|Musical|Romance
946,to be or not to be (1942),Comedy|Drama|War
947,my man godfrey (1936),Comedy|Romance
948,giant (1956),Drama|Romance|Western
949,east of eden (1955),Drama
950,"thin man, the (1934)",Comedy|Crime
951,his girl friday (1940),Comedy|Romance
952,around the world in 80 days (1956),Adventure|Comedy
953,it's a wonderful life (1946),Drama|Fantasy|Romance
954,mr. smith goes to washington (1939),Drama
955,bringing up baby (1938),Comedy|Romance
956,penny serenade (1941),Drama|Romance
957,"scarlet letter, the (1926)",Drama
958,lady of burlesque (1943),Comedy|Mystery
959,of human bondage (1934),Drama
960,angel on my shoulder (1946),Crime|Drama
961,little lord fauntleroy (1936),Drama
962,they made me a criminal (i became a criminal) (they made me a fugitive) (1939),Crime|Drama
963,"inspector general, the (1949)",Musical
964,angel and the badman (1947),Romance|Western
965,"39 steps, the (1935)",Drama|Mystery|Thriller
966,"walk in the sun, a (1945)",War
967,"outlaw, the (1943)",Western
968,night of the living dead (1968),Horror|Sci-Fi|Thriller
969,"african queen, the (1951)",Adventure|Comedy|Romance|War
970,beat the devil (1953),Adventure|Comedy|Crime|Drama|Romance
971,cat on a hot tin roof (1958),Drama
972,"last time i saw paris, the (1954)",Drama
973,meet john doe (1941),Comedy|Drama
974,algiers (1938),Drama|Romance
975,something to sing about (1937),Comedy|Musical
976,"farewell to arms, a (1932)",Romance|War
977,moonlight murder (1936),Mystery
979,nothing personal (1995),Drama|War
980,"yes, madam (a.k.a. police assassins) (a.k.a. in the line of duty 2) (huang gu shi jie) (1985)",Action
